Client ID,Service Start Date,pass/fail
7987,5/28/2020,fail
7987,5/28/2020,fail
7987,5/28/2020,fail
9634,5/29/2020,fail
9634,5/29/2020,fail
7631,5/28/2020,fail
7631,5/28/2020,fail
8840,5/28/2020,fail
8840,5/28/2020,fail
10917,5/28/2020,fail
10917,5/28/2020,fail
10917,5/28/2020,fail
6037,5/28/2020,fail
6037,5/28/2020,fail
10709,6/1/2021,fail
11559,6/1/2021,fail
11559,6/1/2021,fail
11559,6/1/2021,fail
11559,6/1/2021,fail
10363,6/1/2021,fail
10363,6/1/2021,fail
10363,6/1/2021,fail
13572,6/1/2021,fail
13572,6/1/2021,fail
2547,6/1/2021,fail
2547,6/1/2021,fail
7942,6/1/2021,fail
11559,6/1/2021,fail
9634,6/1/2021,fail
2547,6/1/2021,fail
2398,6/1/2021,fail
11751,6/3/2020,fail
11751,6/3/2020,fail
4426,6/3/2020,fail
7987,6/3/2020,fail
9634,6/3/2020,fail
7987,6/3/2020,fail
9634,6/3/2020,fail
9634,6/3/2020,fail
4444,6/2/2020,fail
4444,6/2/2020,fail
2030,6/2/2020,fail
6737,6/3/2020,fail
6737,6/3/2020,fail
12252,6/3/2020,fail
12252,6/3/2020,fail
12459,6/3/2020,fail
12459,6/3/2020,fail
11559,6/1/2021,fail
9082,6/1/2021,fail
5269,6/1/2021,fail
5269,6/1/2021,fail
10980,6/1/2020,fail
10980,6/1/2020,fail
8021,6/1/2020,fail
6737,6/1/2020,fail
6737,6/1/2020,fail
81,6/1/2020,fail
81,6/1/2020,fail
81,6/1/2020,fail
10917,6/1/2020,fail
10917,6/1/2020,fail
10917,6/1/2020,fail
8840,6/1/2020,fail
8840,6/1/2020,fail
2161,6/1/2020,fail
2161,6/1/2020,fail
7942,6/1/2020,fail
7942,6/1/2020,fail
7942,5/29/2020,fail
8021,5/29/2020,fail
8021,5/29/2020,fail
8021,5/29/2020,fail
8021,5/29/2020,fail
8021,5/29/2020,fail
11825,5/29/2020,fail
11825,5/29/2020,fail
12459,5/29/2020,fail
12459,5/29/2020,fail
11751,5/29/2020,fail
11751,5/29/2020,fail
8840,5/29/2020,fail
8840,5/29/2020,fail
10840,5/29/2020,fail
794,5/29/2020,fail
794,5/29/2020,fail
794,6/1/2021,fail
794,6/1/2021,fail
9634,6/1/2021,fail
9634,6/1/2021,fail
9082,6/1/2021,fail
5361,3/5/2021,fail
5361,3/6/2021,fail
857,6/8/2020,fail
5361,3/6/2021,fail
857,6/4/2020,fail
857,6/4/2020,fail
6037,6/4/2020,fail
6037,6/4/2020,fail
7942,6/4/2020,fail
7942,6/4/2020,fail
10840,6/4/2020,fail
10840,6/5/2020,fail
8169,6/5/2020,fail
709,6/8/2020,fail
709,6/8/2020,fail
709,6/8/2020,fail
9558,6/8/2020,fail
9558,6/8/2020,fail
9558,6/8/2020,fail
4444,6/8/2020,fail
7942,6/8/2020,fail
7942,6/8/2020,fail
8328,6/8/2020,fail
8328,6/8/2020,fail
7988,6/8/2020,fail
7988,6/4/2020,fail
857,6/8/2020,fail
9634,6/8/2020,fail
9634,6/8/2020,fail
10917,6/8/2020,fail
10917,6/8/2020,fail
7987,6/8/2020,fail
7987,6/8/2020,fail
12699,6/8/2020,fail
12699,6/8/2020,fail
4444,6/8/2020,fail
4444,6/8/2020,fail
4444,6/8/2020,fail
4444,6/8/2020,fail
13248,6/1/2021,fail
13248,6/1/2021,fail
13248,6/1/2021,fail
13572,6/3/2021,fail
13572,6/3/2021,fail
14399,6/3/2021,fail
10917,6/3/2021,fail
10917,6/3/2021,fail
10917,6/3/2021,fail
857,4/27/2020,fail
857,4/27/2020,fail
9634,6/9/2020,fail
9634,6/9/2020,fail
9634,6/9/2020,fail
6899,6/11/2020,fail
8169,6/9/2020,fail
8169,6/9/2020,fail
11559,6/9/2020,fail
11559,6/9/2020,fail
9634,6/11/2020,fail
9634,6/11/2020,fail
7988,6/11/2020,fail
7988,6/11/2020,fail
4717,6/11/2020,fail
4717,6/11/2020,fail
8220,6/11/2020,fail
8220,6/11/2020,fail
8220,6/11/2020,fail
11825,6/11/2020,fail
11825,6/11/2020,fail
8021,6/11/2020,fail
8021,6/11/2020,fail
7069,6/11/2020,fail
7069,6/11/2020,fail
7069,6/11/2020,fail
6899,6/11/2020,fail
10980,6/12/2020,fail
10980,6/12/2020,fail
10980,6/12/2020,fail
10980,6/12/2020,fail
857,6/12/2020,fail
857,6/12/2020,fail
857,6/12/2020,fail
8021,6/12/2020,fail
8021,6/12/2020,fail
6037,6/12/2020,fail
6037,6/12/2020,fail
767,6/12/2020,fail
767,6/12/2020,fail
857,6/12/2020,fail
857,6/12/2020,fail
10917,6/12/2020,fail
10917,6/12/2020,fail
10917,6/12/2020,fail
11825,6/12/2020,fail
11825,6/12/2020,fail
794,6/12/2020,fail
9558,6/12/2020,fail
9558,6/12/2020,fail
709,6/12/2020,fail
709,6/12/2020,fail
4444,10/27/2020,pass
4444,10/27/2020,pass
4530,10/27/2020,fail
2642,10/27/2020,fail
12252,10/26/2020,pass
6879,10/26/2020,fail
794,6/12/2020,fail
9558,6/12/2020,fail
13340,6/3/2021,fail
6205,10/27/2020,fail
7942,10/27/2020,fail
7942,10/27/2020,fail
6205,10/27/2020,fail
2642,10/27/2020,fail
11751,10/26/2020,pass
12252,10/26/2020,pass
11751,10/26/2020,pass
7942,10/27/2020,fail
13340,6/3/2021,fail
6879,10/26/2020,fail
13340,6/3/2021,fail
7942,10/26/2020,fail
10709,6/3/2021,fail
9078,6/3/2021,pass
7942,10/26/2020,fail
10709,6/3/2021,fail
4715,10/26/2020,fail
4715,10/26/2020,fail
4715,10/26/2020,fail
81,10/26/2020,fail
4715,10/26/2020,fail
9634,10/26/2020,pass
12530,10/26/2020,fail
8220,10/26/2020,fail
9634,10/26/2020,pass
12530,10/26/2020,fail
81,10/26/2020,fail
9078,6/3/2021,pass
14233,6/3/2021,fail
13680,6/3/2021,fail
2398,6/3/2021,fail
8220,10/26/2020,fail
81,10/26/2020,fail
9078,6/3/2021,pass
10980,10/26/2020,fail
4530,10/26/2020,fail
5361,3/6/2021,fail
10980,10/26/2020,fail
5361,3/6/2021,fail
9078,6/3/2021,pass
9078,6/3/2021,pass
12530,6/3/2021,fail
12530,6/3/2021,fail
4530,10/26/2020,fail
5361,3/9/2021,fail
14618,6/3/2021,fail
9078,6/3/2021,pass
13680,6/3/2021,fail
5269,6/3/2021,fail
4530,10/26/2020,fail
4530,10/26/2020,fail
12530,6/3/2021,fail
14233,6/3/2021,fail
11751,10/26/2020,pass
13575,10/26/2020,fail
11751,10/26/2020,pass
8917,6/3/2021,fail
5269,6/3/2021,fail
5269,6/3/2021,fail
5269,6/3/2021,fail
11751,10/26/2020,pass
13575,10/26/2020,fail
13575,10/26/2020,fail
13575,10/26/2020,fail
7942,10/23/2020,fail
7942,10/23/2020,fail
9078,10/23/2020,pass
9078,10/23/2020,pass
7631,10/23/2020,fail
2547,10/23/2020,fail
8220,10/23/2020,fail
8220,10/23/2020,fail
2547,10/23/2020,fail
4530,10/23/2020,fail
4530,10/23/2020,fail
9078,10/23/2020,pass
10917,10/23/2020,fail
13460,10/23/2020,fail
7631,10/23/2020,fail
2642,10/23/2020,fail
10917,10/23/2020,fail
2642,10/23/2020,fail
10917,10/23/2020,fail
13460,10/23/2020,fail
13460,10/23/2020,fail
11751,6/18/2020,fail
10840,6/18/2020,fail
7988,6/18/2020,fail
11751,6/18/2020,fail
7942,6/18/2020,fail
8328,6/18/2020,fail
10917,6/18/2020,fail
10917,6/18/2020,fail
8328,6/18/2020,fail
794,6/18/2020,fail
794,6/18/2020,fail
4426,6/18/2020,fail
8220,6/18/2020,fail
8220,6/18/2020,fail
857,6/15/2020,fail
10917,6/16/2020,fail
10917,6/16/2020,fail
10917,6/16/2020,fail
10917,6/16/2020,fail
4715,6/16/2020,fail
2161,6/16/2020,fail
11825,6/15/2020,fail
11825,6/15/2020,fail
11825,6/15/2020,fail
9558,6/15/2020,fail
9558,6/15/2020,fail
4717,6/16/2020,fail
4717,6/16/2020,fail
4717,6/16/2020,fail
857,6/15/2020,fail
857,6/15/2020,fail
857,6/15/2020,fail
857,6/15/2020,fail
1512,6/15/2020,fail
1512,6/15/2020,fail
7987,6/15/2020,fail
7987,6/15/2020,fail
7987,6/15/2020,fail
7942,6/15/2020,fail
7942,6/15/2020,fail
10917,6/16/2020,fail
4715,6/16/2020,fail
2161,6/16/2020,fail
4717,6/20/2020,fail
4717,6/20/2020,fail
4717,6/20/2020,fail
10840,6/20/2020,fail
12459,5/25/2020,fail
12459,6/25/2020,fail
12459,6/25/2020,fail
857,6/25/2020,fail
857,6/25/2020,fail
7069,6/25/2020,fail
7069,6/25/2020,fail
7069,6/25/2020,fail
6899,6/25/2020,fail
6899,6/25/2020,fail
6899,6/25/2020,fail
4715,6/25/2020,fail
4715,6/25/2020,fail
4715,6/25/2020,fail
9471,6/24/2020,fail
9471,6/24/2020,fail
10980,6/24/2020,fail
10980,6/24/2020,fail
10840,6/24/2020,fail
9558,6/24/2020,fail
9558,6/24/2020,fail
7069,6/24/2020,fail
7069,6/24/2020,fail
9078,6/23/2020,fail
9078,6/23/2020,fail
4717,6/23/2020,fail
4717,6/23/2020,fail
110,6/23/2020,fail
110,6/23/2020,fail
110,6/23/2020,fail
857,6/23/2020,fail
857,6/23/2020,fail
857,6/23/2020,fail
11751,6/22/2020,fail
11751,6/22/2020,fail
9078,6/22/2020,fail
9078,6/22/2020,fail
9078,6/26/2020,fail
9078,6/26/2020,fail
9078,6/26/2020,fail
110,6/26/2020,fail
110,6/26/2020,fail
11751,6/26/2020,fail
10840,6/26/2020,fail
110,6/26/2020,fail
857,6/26/2020,fail
11751,6/26/2020,fail
10840,6/26/2020,fail
4426,6/26/2020,fail
4426,6/26/2020,fail
857,6/26/2020,fail
13340,1/3/2021,fail
13127,1/3/2021,fail
13127,1/3/2021,fail
12438,1/3/2021,fail
9558,1/3/2021,fail
9921,1/3/2021,fail
6590,12/2/2020,fail
13127,1/3/2021,fail
9078,1/3/2021,pass
9078,1/3/2021,pass
12438,1/3/2021,fail
11359,12/2/2020,fail
11498,12/2/2020,fail
12438,1/3/2021,fail
11359,12/2/2020,fail
13719,12/2/2020,fail
7631,1/3/2021,fail
7631,1/3/2021,fail
13680,1/3/2021,fail
13680,1/3/2021,fail
9082,12/2/2020,fail
7942,1/3/2021,fail
7942,1/3/2021,fail
7631,1/2/2021,fail
13753,12/2/2020,fail
4444,1/3/2021,fail
4444,1/3/2021,fail
13460,1/2/2021,fail
110,6/30/2020,fail
110,6/30/2020,fail
6899,6/30/2020,fail
6899,6/30/2020,fail
7069,6/30/2020,fail
7069,6/30/2020,fail
7069,6/30/2020,fail
10917,6/30/2020,fail
10917,6/30/2020,fail
10840,6/29/2020,fail
10840,6/29/2020,fail
10840,6/29/2020,fail
9078,6/29/2020,fail
9078,6/29/2020,fail
12271,6/29/2020,fail
12271,6/29/2020,fail
12271,6/29/2020,fail
11751,6/29/2020,fail
11751,6/29/2020,fail
7987,6/29/2020,fail
7987,6/29/2020,fail
6037,6/29/2020,fail
6037,6/29/2020,fail
6037,6/29/2020,fail
4717,6/29/2020,fail
4717,6/29/2020,fail
11081,6/29/2020,fail
11081,6/29/2020,fail
11086,6/29/2020,fail
11086,6/29/2020,fail
11086,7/2/2020,fail
11081,7/2/2020,fail
9634,7/2/2020,pass
9634,7/1/2020,pass
9634,7/1/2020,pass
10917,7/1/2020,fail
7631,7/1/2020,fail
13753,12/2/2020,fail
13460,1/2/2021,fail
7631,1/2/2021,fail
2547,12/2/2020,fail
5877,12/1/2020,pass
2547,12/2/2020,fail
8220,12/1/2020,fail
4715,12/1/2020,fail
11359,12/1/2020,fail
11359,12/1/2020,fail
9078,12/1/2020,pass
11498,1/2/2021,fail
13340,11/16/2020,fail
7942,11/16/2020,fail
13340,11/16/2020,fail
5877,12/1/2020,pass
10980,12/2/2020,fail
1512,12/3/2020,fail
8220,12/1/2020,fail
4715,12/1/2020,fail
10917,12/1/2020,fail
362,12/1/2020,pass
7942,11/16/2020,fail
11751,11/16/2020,pass
2547,12/2/2020,fail
9624,12/2/2020,fail
10980,12/2/2020,fail
10917,12/1/2020,fail
12502,12/1/2020,fail
362,12/1/2020,pass
11359,12/1/2020,fail
11498,1/2/2021,fail
11498,1/2/2021,fail
6879,1/2/2021,fail
6879,1/2/2021,fail
11751,11/16/2020,pass
11466,11/16/2020,fail
11466,11/16/2020,fail
5779,11/16/2020,fail
12530,11/16/2020,pass
10980,11/16/2020,fail
6879,12/2/2020,fail
6879,12/2/2020,fail
11466,11/16/2020,fail
5779,11/16/2020,fail
9624,11/16/2020,fail
12530,11/16/2020,pass
11241,11/16/2020,fail
9624,12/2/2020,fail
10917,12/1/2020,fail
12502,12/1/2020,fail
9624,12/1/2020,fail
9624,12/1/2020,fail
43,1/2/2021,fail
9624,11/16/2020,fail
11359,12/1/2020,fail
10917,11/30/2020,fail
7631,11/30/2020,fail
9624,1/2/2021,fail
11241,11/16/2020,fail
9624,1/2/2021,fail
10980,11/16/2020,fail
9624,11/16/2020,fail
9624,11/16/2020,fail
11560,12/1/2020,fail
10917,11/30/2020,fail
10917,11/30/2020,fail
11359,11/30/2020,fail
11359,11/30/2020,fail
4444,11/30/2020,fail
4717,12/1/2020,fail
4717,12/1/2020,fail
1605,11/30/2020,fail
12530,11/30/2020,pass
9078,12/1/2020,pass
11560,12/1/2020,fail
13340,12/1/2020,fail
13680,1/2/2021,fail
10917,11/30/2020,fail
7631,11/30/2020,fail
4444,11/30/2020,fail
11560,11/30/2020,fail
1605,11/30/2020,fail
4715,11/30/2020,fail
4715,11/30/2020,fail
12530,11/30/2020,pass
7631,11/30/2020,fail
5779,11/30/2020,fail
5779,11/30/2020,fail
13680,1/2/2021,fail
12438,1/2/2021,fail
12438,1/2/2021,fail
10980,1/2/2021,fail
10980,1/2/2021,fail
7986,1/2/2021,fail
12742,12/1/2020,fail
13572,1/2/2021,fail
12742,12/1/2020,fail
7631,11/30/2020,fail
5779,11/30/2020,fail
13572,1/2/2021,fail
12438,1/2/2021,fail
12438,1/2/2021,fail
13575,11/16/2020,fail
13575,11/16/2020,fail
11560,11/30/2020,fail
1605,11/30/2020,fail
12438,1/2/2021,fail
8220,11/16/2020,fail
8220,11/16/2020,fail
12438,1/2/2021,fail
4444,1/2/2021,fail
4444,1/2/2021,fail
4444,1/2/2021,fail
9921,1/2/2021,fail
6899,11/16/2020,fail
12438,1/2/2021,fail
4715,1/3/2021,fail
7069,11/16/2020,fail
10917,11/17/2020,fail
12530,11/17/2020,pass
12530,11/17/2020,pass
794,11/17/2020,pass
1491,1/1/2021,fail
10917,11/17/2020,fail
11498,11/30/2020,fail
12742,11/30/2020,fail
1491,1/1/2021,fail
1491,1/1/2021,fail
794,11/17/2020,pass
2642,11/17/2020,fail
11498,11/30/2020,fail
1491,1/1/2021,fail
2642,11/17/2020,fail
2642,11/17/2020,fail
12742,11/30/2020,fail
10917,1/1/2021,fail
4444,1/3/2021,fail
2642,11/17/2020,fail
2642,11/17/2020,fail
4715,11/17/2020,fail
11498,11/24/2020,fail
10917,1/1/2021,fail
11498,7/9/2020,fail
11498,7/9/2020,fail
11241,7/9/2020,fail
11241,7/9/2020,fail
11081,7/8/2020,fail
11086,7/8/2020,fail
9082,7/9/2020,fail
10363,7/8/2020,fail
11751,7/7/2020,pass
11751,7/7/2020,pass
11086,7/8/2020,fail
11081,7/8/2020,fail
8220,7/6/2020,fail
8220,7/6/2020,fail
11825,7/6/2020,fail
11825,7/6/2020,fail
7942,7/6/2020,fail
7942,7/6/2020,fail
4715,11/17/2020,fail
81,11/24/2020,fail
81,11/24/2020,fail
4444,1/3/2021,fail
11359,1/1/2021,fail
9558,1/1/2021,fail
11507,11/17/2020,fail
1605,11/17/2020,fail
11751,11/17/2020,pass
7942,11/16/2020,fail
7942,11/16/2020,fail
7942,11/16/2020,fail
4444,11/4/2020,pass
11359,12/4/2020,fail
11498,12/4/2020,fail
11359,1/1/2021,fail
9558,1/1/2021,fail
1605,11/17/2020,fail
1605,11/17/2020,fail
12762,11/17/2020,fail
13668,11/4/2020,fail
9078,1/1/2021,pass
11751,11/17/2020,pass
13233,12/4/2020,fail
13233,12/4/2020,fail
4717,12/4/2020,fail
9634,12/4/2020,pass
2547,12/4/2020,pass
9078,12/4/2020,pass
7069,12/3/2020,fail
13719,12/3/2020,fail
9078,1/1/2021,pass
2642,11/20/2020,fail
13233,12/4/2020,fail
6899,1/1/2021,fail
2642,11/20/2020,fail
4717,12/4/2020,fail
2642,11/20/2020,fail
2642,11/20/2020,fail
9634,12/4/2020,pass
2547,12/4/2020,pass
7069,1/1/2021,fail
12742,1/1/2021,fail
13340,1/4/2021,fail
13233,1/4/2021,fail
13233,1/4/2021,fail
9624,1/4/2021,fail
9624,1/4/2021,fail
9624,1/4/2021,fail
11349,1/4/2021,fail
5877,11/20/2020,pass
9082,12/4/2020,fail
9078,12/4/2020,pass
6899,12/3/2020,fail
11359,12/3/2020,fail
12742,12/3/2020,fail
7631,12/3/2020,fail
6590,12/3/2020,fail
10980,12/3/2020,fail
13340,1/4/2021,fail
5877,11/20/2020,pass
6879,11/20/2020,fail
12471,11/20/2020,fail
10917,11/20/2020,fail
4444,11/20/2020,pass
11560,11/20/2020,fail
9078,11/20/2020,pass
13340,1/4/2021,fail
6879,11/20/2020,fail
6879,11/20/2020,fail
9078,12/4/2020,pass
9078,12/4/2020,pass
5779,12/3/2020,fail
5779,12/3/2020,fail
6899,12/3/2020,fail
13753,12/2/2020,fail
4715,12/3/2020,fail
7631,12/3/2020,fail
12252,12/3/2020,pass
11498,1/4/2021,fail
11359,11/20/2020,fail
11359,11/20/2020,fail
10917,11/20/2020,fail
4444,11/20/2020,pass
4444,11/20/2020,pass
7631,11/20/2020,fail
11498,12/3/2020,fail
11498,1/4/2021,fail
11498,1/4/2021,fail
13572,1/4/2021,fail
13882,1/4/2021,fail
9624,1/4/2021,fail
9624,1/4/2021,fail
11359,11/20/2020,fail
11359,12/3/2020,fail
7069,12/3/2020,fail
12742,12/3/2020,fail
4715,12/3/2020,fail
7631,12/3/2020,fail
10980,12/3/2020,fail
13882,1/4/2021,fail
11349,1/4/2021,fail
11498,11/20/2020,fail
11498,11/20/2020,fail
11498,11/20/2020,fail
11560,11/20/2020,fail
4444,11/20/2020,pass
13655,12/3/2020,fail
13655,12/3/2020,fail
13572,1/4/2021,fail
11349,1/4/2021,fail
11086,7/16/2020,fail
11086,7/16/2020,fail
11086,7/16/2020,fail
9634,7/16/2020,pass
10917,7/16/2020,fail
11751,7/17/2020,pass
11751,7/17/2020,pass
11086,7/17/2020,fail
4444,7/16/2020,pass
4444,7/16/2020,pass
4444,7/16/2020,pass
9078,7/15/2020,fail
11081,7/15/2020,fail
11081,7/15/2020,fail
11081,7/15/2020,fail
11081,7/15/2020,fail
11086,7/15/2020,fail
9078,7/15/2020,fail
11086,7/15/2020,fail
7631,11/20/2020,fail
7631,12/3/2020,fail
11498,7/15/2020,fail
12459,7/15/2020,fail
12459,7/15/2020,fail
1512,7/15/2020,fail
1512,7/15/2020,fail
12252,7/15/2020,fail
12252,7/15/2020,fail
2642,7/14/2020,fail
2642,7/14/2020,fail
2642,7/14/2020,fail
7631,7/14/2020,fail
11498,7/14/2020,fail
8220,7/14/2020,fail
7988,7/14/2020,fail
6037,7/14/2020,fail
6037,7/14/2020,fail
7631,7/13/2020,fail
7631,7/13/2020,fail
9078,7/13/2020,fail
9078,7/13/2020,fail
11081,7/10/2020,fail
11081,7/10/2020,fail
11086,7/10/2020,fail
11086,7/10/2020,fail
11086,7/10/2020,fail
9078,7/10/2020,fail
9078,7/10/2020,fail
9078,7/10/2020,fail
9078,11/20/2020,pass
12252,12/3/2020,pass
12471,11/19/2020,fail
12471,11/19/2020,fail
9634,11/19/2020,pass
13753,12/6/2020,fail
9634,11/19/2020,pass
13753,12/6/2020,fail
7631,11/19/2020,fail
9634,12/6/2020,pass
7631,11/19/2020,fail
12438,12/6/2020,fail
9558,12/6/2020,fail
13572,12/6/2020,fail
11466,12/6/2020,fail
12438,12/6/2020,fail
11466,12/6/2020,fail
4717,12/6/2020,fail
4717,11/19/2020,fail
4715,12/6/2020,fail
6462,11/19/2020,fail
4717,11/19/2020,fail
7631,11/17/2020,fail
13575,11/18/2020,fail
9078,11/18/2020,pass
6879,11/18/2020,fail
10529,11/18/2020,fail
81,12/5/2020,fail
81,12/5/2020,fail
2547,12/6/2020,pass
1491,12/6/2020,fail
6462,11/19/2020,fail
10980,11/19/2020,fail
9082,11/17/2020,fail
8220,11/18/2020,fail
12699,11/18/2020,fail
794,12/6/2020,pass
7942,7/20/2020,fail
7942,7/20/2020,fail
7942,7/20/2020,fail
6037,7/20/2020,fail
6037,7/20/2020,fail
6037,7/20/2020,fail
6037,7/20/2020,fail
7988,7/20/2020,fail
7988,7/20/2020,fail
2642,7/19/2020,fail
2642,7/19/2020,fail
2642,7/19/2020,fail
2642,7/19/2020,fail
2642,7/19/2020,fail
7987,7/20/2020,fail
7987,7/20/2020,fail
11498,7/20/2020,fail
11498,7/20/2020,fail
12271,7/20/2020,fail
12271,7/20/2020,fail
9078,7/25/2020,fail
9078,7/25/2020,fail
9078,7/25/2020,fail
7942,7/21/2020,fail
7942,7/21/2020,fail
7942,7/21/2020,fail
7942,7/21/2020,fail
4444,7/21/2020,pass
4444,7/21/2020,pass
12530,7/21/2020,fail
12530,7/21/2020,fail
12530,7/21/2020,fail
7987,7/21/2020,fail
7987,7/21/2020,fail
1512,7/22/2020,fail
1512,7/22/2020,fail
4426,7/22/2020,fail
4426,7/24/2020,fail
4426,7/24/2020,fail
12471,7/24/2020,fail
12471,7/24/2020,fail
11498,7/24/2020,fail
11498,7/24/2020,fail
11498,7/24/2020,fail
7942,7/24/2020,fail
7942,7/24/2020,fail
11081,7/24/2020,fail
11081,7/24/2020,fail
2642,7/24/2020,fail
2642,7/24/2020,fail
9634,7/24/2020,pass
9634,7/24/2020,pass
9634,7/24/2020,pass
4715,7/24/2020,fail
1512,7/24/2020,fail
1512,7/24/2020,fail
1512,7/24/2020,fail
9078,7/24/2020,fail
1512,7/24/2020,fail
9078,7/24/2020,fail
9078,7/24/2020,fail
12699,11/19/2020,fail
7631,11/17/2020,fail
9082,11/17/2020,fail
794,12/6/2020,pass
11359,12/6/2020,fail
8220,11/18/2020,fail
9078,11/18/2020,pass
13575,12/5/2020,fail
13575,11/18/2020,fail
13575,11/18/2020,fail
5877,11/18/2020,pass
5877,11/18/2020,pass
11498,11/18/2020,fail
11498,11/18/2020,fail
13753,12/5/2020,fail
5877,12/5/2020,pass
11560,1/20/2021,fail
11560,1/20/2021,fail
5877,12/5/2020,pass
5877,12/5/2020,pass
9634,12/5/2020,pass
9078,12/4/2020,pass
9634,12/5/2020,pass
4444,12/4/2020,fail
4444,12/4/2020,fail
4444,12/4/2020,fail
7631,12/4/2020,fail
7631,12/4/2020,fail
12438,12/5/2020,fail
12438,12/5/2020,fail
12438,12/5/2020,fail
12438,12/5/2020,fail
12438,12/5/2020,fail
1605,12/5/2020,fail
1605,12/5/2020,fail
12742,12/5/2020,fail
1491,12/5/2020,fail
1491,12/5/2020,fail
12742,12/5/2020,fail
1491,12/5/2020,fail
9422,1/20/2021,fail
12471,1/20/2021,fail
13753,12/2/2020,fail
9422,1/20/2021,fail
12530,1/20/2021,pass
11560,1/20/2021,fail
13753,12/2/2020,fail
10917,7/28/2020,fail
10917,7/28/2020,fail
7942,7/31/2020,fail
12788,7/31/2020,fail
12788,7/31/2020,fail
13127,7/31/2020,pass
13127,7/31/2020,pass
9078,7/31/2020,pass
9078,7/31/2020,pass
9078,7/31/2020,pass
1512,7/31/2020,fail
1512,7/31/2020,fail
8220,7/31/2020,fail
12471,7/31/2020,fail
12252,7/31/2020,fail
12252,7/31/2020,fail
9078,7/31/2020,pass
9078,7/31/2020,pass
7988,7/30/2020,fail
7988,7/30/2020,fail
12516,7/30/2020,fail
12516,7/30/2020,fail
8220,7/30/2020,fail
8220,7/30/2020,fail
12471,7/30/2020,fail
7631,7/30/2020,fail
7631,7/30/2020,fail
11081,7/30/2020,fail
11081,7/30/2020,fail
7631,7/28/2020,fail
4444,7/28/2020,pass
8220,7/28/2020,fail
9634,7/28/2020,pass
9634,7/28/2020,pass
9078,7/28/2020,fail
9078,7/28/2020,fail
9078,7/28/2020,fail
11081,7/29/2020,fail
8220,7/29/2020,fail
12471,7/29/2020,fail
12471,7/29/2020,fail
7988,7/29/2020,fail
7631,7/29/2020,fail
4444,7/28/2020,pass
7988,7/28/2020,fail
11081,7/29/2020,fail
8220,7/29/2020,fail
7988,7/29/2020,fail
7631,7/29/2020,fail
6037,7/28/2020,fail
6037,7/28/2020,fail
7878,7/29/2020,fail
7878,7/29/2020,fail
7987,7/29/2020,fail
7987,7/29/2020,fail
7987,7/29/2020,fail
13127,7/29/2020,pass
13127,7/29/2020,pass
11086,7/29/2020,fail
9634,7/29/2020,pass
9634,7/29/2020,pass
9634,7/30/2020,fail
9634,7/30/2020,fail
12699,7/27/2020,pass
12699,7/27/2020,pass
12699,7/27/2020,pass
12699,7/27/2020,pass
9078,7/29/2020,fail
9078,7/29/2020,fail
4426,7/27/2020,fail
4426,7/27/2020,fail
7878,7/27/2020,fail
7878,7/27/2020,fail
13127,7/27/2020,pass
13127,7/27/2020,pass
4444,7/27/2020,pass
13127,8/3/2020,pass
13127,8/3/2020,pass
7942,8/3/2020,fail
1512,8/3/2020,fail
1512,8/3/2020,fail
1512,8/3/2020,fail
7988,8/3/2020,fail
7988,8/3/2020,fail
7988,8/3/2020,fail
2642,8/3/2020,fail
2642,8/3/2020,fail
10917,8/3/2020,fail
10917,8/3/2020,fail
10917,8/3/2020,fail
9422,1/20/2021,fail
12530,1/20/2021,pass
794,1/20/2021,pass
12471,8/3/2020,fail
12471,8/3/2020,fail
12471,8/3/2020,fail
6037,7/28/2020,fail
6037,7/28/2020,fail
794,1/20/2021,pass
10363,1/20/2021,fail
934,7/24/2020,fail
8220,1/20/2021,fail
13547,1/20/2021,fail
8220,1/20/2021,fail
11359,1/20/2021,fail
2547,1/20/2021,pass
9201,8/12/2020,fail
9201,8/12/2020,fail
7878,8/12/2020,fail
7878,8/12/2020,fail
4444,8/12/2020,pass
4444,8/12/2020,pass
7942,8/12/2020,fail
7942,8/12/2020,fail
9078,8/12/2020,pass
9078,8/12/2020,pass
9078,8/12/2020,pass
1512,8/11/2020,fail
1512,8/11/2020,fail
2642,8/12/2020,fail
2642,8/12/2020,fail
8328,8/11/2020,pass
8328,8/11/2020,pass
10917,8/11/2020,fail
10917,8/11/2020,fail
10917,8/11/2020,fail
10917,8/11/2020,fail
1512,8/11/2020,fail
1512,8/11/2020,fail
7942,8/11/2020,fail
7942,8/11/2020,fail
7942,8/11/2020,fail
13010,8/11/2020,fail
13010,8/11/2020,fail
1512,8/11/2020,fail
1512,8/11/2020,fail
10363,8/4/2020,fail
10363,8/4/2020,fail
9078,8/4/2020,pass
9078,8/4/2020,pass
7988,7/31/2020,fail
7988,7/31/2020,fail
9558,8/10/2020,fail
10917,8/10/2020,fail
10917,8/10/2020,fail
9078,8/4/2020,pass
9078,8/4/2020,pass
9078,8/4/2020,pass
12788,8/10/2020,fail
12788,8/10/2020,fail
12788,8/10/2020,fail
7631,8/10/2020,fail
7631,8/10/2020,fail
81,8/10/2020,fail
81,8/10/2020,fail
2642,8/10/2020,fail
7942,8/10/2020,fail
9558,7/6/2020,fail
9558,7/6/2020,fail
9558,7/6/2020,fail
7942,8/5/2020,fail
7942,8/5/2020,fail
4426,8/5/2020,fail
4426,8/5/2020,fail
4715,8/3/2020,fail
